Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/477/405/GCA_003477405.1_genomic.fna.gz	0.0115	0.0134	96.06	4.463	NA-NA	HIGH	NA-NA	4	4.463	3796/13185	96.06	331	QUDE01000001.1 Ruminococcaceae bacterium AM07-15 AM07-15.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/155/875/GCA_000155875.1_genomic.fna.gz	0.0114	0.0143	96.06	4.434	NA-NA	HIGH	NA-NA	3	4.434	4014/13940	96.06	5004	GG662017.1 Coprococcus comes ATCC 27758 genomic scaffold Scfld12, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/555/GCA_900761555.1_genomic.fna.gz	0.0112	0.0050	98.56	4.359	NA-NA	HIGH	NA-NA	4	4.359	3172/4967	98.56	28	CAAFDF010000001.1 TPA_asm: Bacilli bacterium, isolate HGM10775, WGS project CAAFDF010000000 data, contig: SRS077231_35_k99_173, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/438/075/GCF_003438075.1_genomic.fna.gz	0.0112	0.0111	98.32	4.353	NA-NA	HIGH	NA-NA	4	4.353	6546/11058	98.32	246	NZ_QSTA01000001.1 Eubacterium sp. OM08-24 OM08-24.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/595/GCA_900540595.1_genomic.fna.gz	0.0112	0.0115	97.68	4.351	NA-NA	HIGH	NA-NA	4	4.351	5685/11763	97.68	1176	UQGL01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS262 genome assembly, contig: NODE_5_length_182050_cov_49.096118, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/615/GCA_000435615.1_genomic.fna.gz	0.0111	0.0091	98.34	4.316	NA-NA	HIGH	NA-NA	4	4.316	5463/9182	98.34	99	FR881911.1 Firmicutes bacterium CAG:238 genomic scaffold, scf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/685/GCA_902363685.1_genomic.fna.gz	0.0111	0.0152	98.43	4.313	NA-NA	HIGH	NA-NA	4	4.313	9191/15010	98.43	2032	CABJBG010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00140 genome assembly, contig: .21673_4_37.1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/055/GCA_900556055.1_genomic.fna.gz	0.0110	0.0094	98.65	4.296	NA-NA	HIGH	NA-NA	4	4.296	6112/9327	98.65	56	USNJ01000001.1 uncultured Ruminococcus sp. isolate UMGS1889 genome assembly, contig: NODE_150_length_30673_cov_4.476762, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/480/435/GCF_003480435.1_genomic.fna.gz	0.0110	0.0144	97.73	4.291	NA-NA	HIGH	NA-NA	4	4.291	7068/14388	97.73	2652	NZ_QUJB01000001.1 Clostridium sp. AM30-24 AM30-24.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/975/GCA_900554975.1_genomic.fna.gz	0.0108	0.0065	98.98	4.219	NA-NA	HIGH	NA-NA	4	4.219	4822/6618	98.98	10	USJI01000001.1 uncultured Ruminococcus sp. isolate UMGS1771 genome assembly, contig: NODE_955_length_28547_cov_3.106556, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/766/585/GCA_900766585.1_genomic.fna.gz	0.0106	0.0098	98.51	4.126	NA-NA	HIGH	NA-NA	4	4.126	6446/10280	98.51	74	CAAFVV010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12789, WGS project CAAFVV010000000 data, contig: SRS475566_8_k119_3181, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/075/GCA_900546075.1_genomic.fna.gz	0.0106	0.0090	97.25	4.121	NA-NA	HIGH	NA-NA	4	4.121	3942/9353	97.25	1898	URBH01000001.1 uncultured Clostridiales bacterium isolate UMGS838 genome assembly, contig: NODE_66_length_160380_cov_6.620415, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/675/GCA_000433675.1_genomic.fna.gz	0.0105	0.0054	98.77	4.066	NA-NA	HIGH	NA-NA	4	4.066	3955/5809	98.77	20	FR893525.1 Clostridium sp. CAG:433 genomic scaffold, scf2, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/135/GCA_900550135.1_genomic.fna.gz	0.0103	0.0083	96.88	4.018	NA-NA	HIGH	NA-NA	4	4.018	3415/9121	96.88	216	URQO01000001.1 uncultured Eubacterium sp. isolate UMGS1258 genome assembly, contig: NODE_133_length_116013_cov_6.088161, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/013/285/GCF_000013285.1_genomic.fna.gz	0.0101	0.0127	98.37	3.929	NA-NA	HIGH	NA-NA	3	3.929	8284/13779	98.37	49	NC_008261.1 Clostridium perfringens ATCC 13124, complete sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/763/705/GCA_900763705.1_genomic.fna.gz	0.0101	0.0053	95.36	3.914	NA-NA	HIGH	NA-NA	6	3.914	1330/5794	95.36	2370	CAAFLG010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium, isolate HGM13126, WGS project CAAFLG010000000 data, contig: SRS1596850_63_k141_2101, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/475/GCA_000436475.1_genomic.fna.gz	0.0100	0.0102	98.22	3.908	NA-NA	HIGH	NA-NA	4	3.908	6459/11287	98.22	80	FR886126.1 Eubacterium sp. CAG:248 genomic scaffold, scf3, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/214/155/GCA_905214155.1_genomic.fna.gz	0.0100	0.0068	97.09	3.881	NA-NA	HIGH	NA-NA	3	3.881	3004/7501	97.09	1799	CAJMLC010000001.1 TPA_asm: uncultured bacterium isolate ERR1430500-bin.65 genome assembly, contig: NODE_1146_length_34739_cov_7.777938, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/480/315/GCF_003480315.1_genomic.fna.gz	0.0098	0.0123	95.82	3.831	NA-NA	HIGH	NA-NA	4	3.831	3637/13649	95.82	2446	NZ_QUIV01000001.1 Clostridium sp. AM33-3 AM33-3.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/165/GCA_900547165.1_genomic.fna.gz	0.0098	0.0077	97.35	3.825	NA-NA	HIGH	NA-NA	4	3.825	3721/8560	97.35	89	URFZ01000001.1 uncultured Clostridiales bacterium isolate UMGS964 genome assembly, contig: NODE_47_length_177973_cov_5.869833, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/085/GCA_900552085.1_genomic.fna.gz	0.0098	0.0102	96.51	3.824	NA-NA	HIGH	NA-NA	4	3.824	3853/11584	96.51	321	URYB01000001.1 uncultured Lachnobacterium sp. isolate UMGS1467 genome assembly, contig: NODE_231_length_60413_cov_3.697405, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/470/905/GCF_003470905.1_genomic.fna.gz	0.0098	0.0157	98.07	3.798	NA-NA	HIGH	NA-NA	4	3.798	9487/17361	98.07	1086	NZ_QRHS01000001.1 Roseburia sp. AM23-20 AM23-20.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/535/GCA_900768535.1_genomic.fna.gz	0.0097	0.0104	98.17	3.783	NA-NA	HIGH	NA-NA	4	3.783	6537/11605	98.17	263	CAAGDE010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12690, WGS project CAAGDE010000000 data, contig: SRS476144_126_k119_2529, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/865/GCA_900550865.1_genomic.fna.gz	0.0097	0.0091	98.56	3.766	NA-NA	HIGH	NA-NA	3	3.766	6568/10294	98.56	1157	URTM01000001.1 uncultured Dorea sp. isolate UMGS1335 genome assembly, contig: NODE_47_length_173178_cov_13.683352, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/769/665/GCA_900769665.1_genomic.fna.gz	0.0096	0.0086	96.84	3.741	NA-NA	HIGH	NA-NA	3	3.741	3665/9910	96.84	204	CAAGHL010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11380, WGS project CAAGHL010000000 data, contig: SRS476271_15_k119_2773, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/135/GCA_000432135.1_genomic.fna.gz	0.0095	0.0094	98.08	3.706	NA-NA	HIGH	NA-NA	5	3.706	6071/11056	98.08	1894	HF990512.1 Firmicutes bacterium CAG:124 genomic scaffold, scf7, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/585/GCA_900545585.1_genomic.fna.gz	0.0095	0.0081	97.65	3.689	NA-NA	HIGH	NA-NA	4	3.689	4569/9555	97.65	1496	UQZR01000001.1 uncultured Clostridiales bacterium isolate UMGS792 genome assembly, contig: NODE_33_length_162773_cov_8.912764, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/435/055/GCA_003435055.1_genomic.fna.gz	0.0094	0.0125	97.11	3.654	NA-NA	HIGH	NA-NA	3	3.654	5910/14658	97.11	1824	QUMM01000001.1 Lachnospiraceae bacterium OF09-6 OF09-6.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/305/GCA_900552305.1_genomic.fna.gz	0.0094	0.0074	98.55	3.639	NA-NA	HIGH	NA-NA	3	3.639	5653/8878	98.55	81	URZD01000001.1 uncultured Clostridiales bacterium isolate UMGS1494 genome assembly, contig: NODE_396_length_42251_cov_4.030382, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/210/525/GCA_905210525.1_genomic.fna.gz	0.0089	0.0063	98.80	3.457	NA-NA	HIGH	NA-NA	3	3.457	5398/7858	98.80	13	CAJLXE010000001.1 TPA_asm: uncultured Clostridia bacterium isolate ERR321620-bin.37 genome assembly, contig: NODE_1346_length_26267_cov_3.044064, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/918/345/GCF_018918345.1_genomic.fna.gz	0.0089	0.0093	96.82	3.452	NA-NA	HIGH	NA-NA	3	3.452	4294/11696	96.82	322	NZ_JAHLQI010000001.1 Butyricicoccus sp. MSJd-7 MS-7_ctg0001, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/245/GCF_003461245.1_genomic.fna.gz	0.0089	0.0139	98.51	3.446	NA-NA	HIGH	NA-NA	3	3.446	10803/17210	98.51	1300	NZ_QTWS01000001.1 Blautia sp. AF19-10LB AF19-10LB.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/584/705/GCA_003584705.1_genomic.fna.gz	0.0088	0.0139	96.92	3.423	NA-NA	HIGH	NA-NA	4	3.423	6514/17205	96.92	3026	AP018536.1 Lachnospiraceae bacterium GAM79 DNA, complete genome
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/545/GCF_000012545.1_genomic.fna.gz	0.0087	0.0059	99.13	3.381	NA-NA	HIGH	NA-NA	3	3.381	5663/7419	99.13	0	NC_007681.1 Methanosphaera stadtmanae DSM 3091, complete sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/187/695/GCA_905187695.1_genomic.fna.gz	0.0086	0.0054	98.66	3.364	NA-NA	HIGH	NA-NA	3	3.364	4557/6915	98.66	44	CAJJIY010000001.1 TPA_asm: uncultured Clostridiales bacterium isolate ERR321646-bin.55 genome assembly, contig: NODE_72_length_138204_cov_7.093088, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/209/075/GCA_905209075.1_genomic.fna.gz	0.0085	0.0094	97.88	3.316	NA-NA	HIGH	NA-NA	3	3.316	6262/12150	97.88	516	CAJLRL010000001.1 TPA_asm: uncultured Lachnospiraceae bacterium isolate ERR1600664-bin.18 genome assembly, contig: NODE_22_length_278128_cov_18.599238, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/193/765/GCA_905193765.1_genomic.fna.gz	0.0085	0.0080	98.67	3.309	NA-NA	HIGH	NA-NA	3	3.309	6952/10543	98.67	69	CAJJPZ010000001.1 TPA_asm: uncultured Eubacterium sp. isolate ERR260134-bin.27 genome assembly, contig: NODE_413_length_55073_cov_4.754353, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/313/475/GCA_900313475.1_genomic.fna.gz	0.0085	0.0067	98.27	3.300	NA-NA	HIGH	NA-NA	3	3.300	5101/8766	98.27	68	OMRJ01000325.1 uncultured Clostridiales bacterium isolate RUG806 genome assembly, contig: k87_36085796, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/435/375/GCF_003435375.1_genomic.fna.gz	0.0084	0.0123	95.93	3.287	NA-NA	HIGH	NA-NA	3	3.287	4430/16043	95.93	4911	NZ_QWGL01000001.1 Clostridium sp. AM34-11AC AM34-11AC.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/223/435/GCA_018223435.1_genomic.fna.gz	0.0084	0.0132	97.52	3.276	NA-NA	HIGH	NA-NA	3	3.276	7817/17009	97.52	1327	JAGTTO010000001.1 Lachnospiraceae bacterium Marseille-Q4251 NODE_1_length_4042890_cov_28.160512, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/415/GCA_900554415.1_genomic.fna.gz	0.0084	0.0063	98.12	3.270	NA-NA	HIGH	NA-NA	3	3.270	4645/8367	98.12	367	USGU01000001.1 uncultured Lachnospiraceae bacterium isolate UMGS1709 genome assembly, contig: NODE_3_length_278105_cov_5.621748, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/468/015/GCF_000468015.1_genomic.fna.gz	0.0084	0.0101	97.34	3.268	NA-NA	HIGH	NA-NA	3	3.268	5660/13066	97.34	624	NZ_KI260285.1 Ruminococcus callidus ATCC 27760 Scaffold0, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/991/565/GCF_003991565.1_genomic.fna.gz	0.0083	0.0161	96.23	3.247	NA-NA	HIGH	NA-NA	3	3.247	6199/20425	96.23	314	NZ_CP032819.1 Butyricimonas faecalis strain H184 chromosome, complete genome
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/769/705/GCA_900769705.1_genomic.fna.gz	0.0083	0.0048	98.82	3.229	NA-NA	HIGH	NA-NA	4	3.229	4412/6378	98.82	20	CAAGHP010000001.1 TPA_asm: Alphaproteobacteria bacterium, isolate HGM16763, WGS project CAAGHP010000000 data, contig: SRS476280_65_k119_9731, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/755/GCA_000436755.1_genomic.fna.gz	0.0083	0.0093	95.39	3.225	NA-NA	HIGH	NA-NA	3	3.225	2911/12586	95.39	320	FR887245.1 Clostridium sp. CAG:253 genomic scaffold, scf2, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/106/785/GCF_900106785.1_genomic.fna.gz	0.0083	0.0111	97.01	3.214	NA-NA	HIGH	NA-NA	3	3.214	5395/13840	97.01	993	NZ_LT629829.1 Prevotellamassilia timonensis strain Marseille-P2831T, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/715/GCA_900551715.1_genomic.fna.gz	0.0083	0.0081	97.38	3.214	NA-NA	HIGH	NA-NA	3	3.214	4830/11005	97.38	607	URXG01000001.1 uncultured Blautia sp. isolate UMGS1434 genome assembly, contig: NODE_67_length_114725_cov_8.259379, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/120/195/GCF_900120195.1_genomic.fna.gz	0.0082	0.0105	98.30	3.198	NA-NA	HIGH	NA-NA	3	3.198	8173/13885	98.30	1078	NZ_LT635537.1 Blautia sp. Marseille-P3087 strain Marseille-P3087T, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/477/525/GCF_003477525.1_genomic.fna.gz	0.0082	0.0138	97.73	3.195	NA-NA	HIGH	NA-NA	3	3.195	9084/18495	97.73	3194	NZ_QUDO01000001.1 Ruminococcus sp. AF41-9 AF41-9.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/153/905/GCF_000153905.1_genomic.fna.gz	0.0081	0.0114	97.68	3.161	NA-NA	HIGH	NA-NA	3	3.161	7326/15176	97.68	2315	NZ_DS264342.1 Blautia obeum ATCC 29174 Scfld0253, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/469/345/GCF_000469345.1_genomic.fna.gz	0.0081	0.0108	97.85	3.150	NA-NA	HIGH	NA-NA	3	3.150	7554/14800	97.85	1119	NZ_KI271072.1 Eubacterium ramulus ATCC 29099 Scaffold1027, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/756/925/GCA_900756925.1_genomic.fna.gz	0.0080	0.0049	96.42	3.117	NA-NA	HIGH	NA-NA	3	3.117	2227/6896	96.42	296	CAAELX010000001.1 TPA_asm: uncultured Roseburia sp., isolate HGM12472, WGS project CAAELX010000000 data, contig: ERS537253_47_k99_900, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/415/GCA_000438415.1_genomic.fna.gz	0.0079	0.0033	98.20	3.058	NA-NA	HIGH	NA-NA	3	3.058	2629/4622	98.20	59	FR902207.1 Clostridium sp. CAG:628 genomic scaffold, scf6, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/008/668/455/GCA_008668455.1_genomic.fna.gz	0.0078	0.0054	98.35	3.036	NA-NA	HIGH	NA-NA	3	3.036	4531/7594	98.35	21	RQCD01000020.1 Clostridia bacterium isolate S10A.meta.bin_10 k141_100665, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/490/145/GCA_003490145.1_genomic.fna.gz	0.0076	0.0100	97.89	2.972	NA-NA	HIGH	NA-NA	3	2.972	7436/14385	97.89	1239	QULQ01000001.1 Lachnospiraceae bacterium OM04-12BH OM04-12BH.Scaf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/695/GCA_900539695.1_genomic.fna.gz	0.0076	0.0072	97.76	2.968	NA-NA	HIGH	NA-NA	3	2.968	5246/10584	97.76	1158	UQDG01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS168 genome assembly, contig: NODE_15_length_207724_cov_18.846775, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/329/395/GCA_002329395.1_genomic.fna.gz	0.0074	0.0042	98.25	2.895	NA-NA	HIGH	NA-NA	3	2.895	3626/6260	98.25	47	DCTQ01000034.1 TPA_asm: Elusimicrobia bacterium UBA1436 UBA1436_contig_100011, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/005/GCA_900550005.1_genomic.fna.gz	0.0074	0.0057	96.60	2.871	NA-NA	HIGH	NA-NA	3	2.871	2936/8586	96.60	62	URQL01000001.1 uncultured Erysipelotrichaceae bacterium isolate UMGS1249 genome assembly, contig: NODE_419_length_52853_cov_3.109606, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/763/885/GCA_900763885.1_genomic.fna.gz	0.0070	0.0082	98.21	2.712	NA-NA	HIGH	NA-NA	3	2.712	7388/12937	98.21	71	CAAFLY010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12660, WGS project CAAFLY010000000 data, contig: SRS1596863_101_k141_672, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/115/GCA_900548115.1_genomic.fna.gz	0.0058	0.0048	97.19	2.267	97.11-97.38	2.267	1.90-2.38	2	2.605	3485/9152	96.93	153	URJL01000001.1 uncultured Clostridiales bacterium isolate UMGS1052 genome assembly, contig: NODE_56_length_130953_cov_6.728682, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/625/GCA_900550625.1_genomic.fna.gz	0.0050	0.0035	98.93	1.955	98.78-99.01	1.955	1.81-2.22	2	2.483	4766/7632	98.49	32	URSW01000001.1 uncultured Clostridiales bacterium isolate UMGS1312 genome assembly, contig: NODE_671_length_36933_cov_3.055724, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/725/GCA_900549725.1_genomic.fna.gz	0.0050	0.0035	98.97	1.944	98.86-99.05	1.944	1.81-2.20	2	2.478	4984/7902	98.52	33	URPL01000001.1 uncultured Clostridiales bacterium isolate UMGS1225 genome assembly, contig: NODE_13_length_142764_cov_10.397654, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/557/805/GCA_004557805.1_genomic.fna.gz	0.0050	0.0054	99.06	1.938	98.98-99.11	1.938	1.84-2.10	2	2.678	7722/11935	98.61	51	SFFS01000193.1 MAG: Clostridiales bacterium isolate W0P39.050 Contig10061, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/556/545/GCA_004556545.1_genomic.fna.gz	0.0050	0.0062	97.87	1.930	97.73-97.94	1.930	1.82-2.19	2	2.754	6298/13747	97.51	1325	SFGO01000166.1 MAG: Clostridiales bacterium isolate W0P5.017 Contig10046, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/695/GCA_000434695.1_genomic.fna.gz	0.0049	0.0046	96.95	1.905	96.85-97.06	1.905	1.73-2.02	2	2.588	3482/10482	96.51	129	FR881032.1 Ruminococcus sp. CAG:579 genomic scaffold, scf9, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/472/405/GCA_002472405.1_genomic.fna.gz	0.0049	0.0039	97.75	1.889	97.67-97.86	1.889	1.78-1.98	2	2.385	3915/9007	97.35	383	DKRV01000003.1 MAG TPA_asm: Clostridiales bacterium UBA7273 UBA7273_contig_11449, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/725/GCA_900547725.1_genomic.fna.gz	0.0049	0.0042	98.68	1.888	98.61-98.76	1.888	1.77-1.98	2	2.675	5365/9416	98.20	54	URHR01000001.1 uncultured Clostridiales bacterium isolate UMGS1014 genome assembly, contig: NODE_186_length_86364_cov_5.295114, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/415/GCA_000433415.1_genomic.fna.gz	0.0048	0.0042	99.41	1.861	99.34-99.47	1.861	1.77-1.96	2	2.344	6966/9770	98.91	0	FR890376.1 Clostridium sp. CAG:448 genomic scaffold, scf1, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/205/GCA_900553205.1_genomic.fna.gz	0.0048	0.0036	97.70	1.851	97.59-97.80	1.851	1.73-1.98	2	2.775	3429/8266	97.20	1509	USCK01000001.1 uncultured bacterium isolate UMGS1585 genome assembly, contig: NODE_88_length_36676_cov_1.86718, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/763/175/GCA_900763175.1_genomic.fna.gz	0.0045	0.0057	98.31	1.762	98.24-98.38	1.762	1.67-1.85	2	2.595	6913/13720	97.81	921	CAAFJI010000001.1 TPA_asm: Lachnospiraceae bacterium, isolate HGM12015, WGS project CAAFJI010000000 data, contig: SRS1596800_141_k141_1289, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/385/005/GCA_014385005.1_genomic.fna.gz	0.0045	0.0064	96.59	1.751	96.49-96.67	1.751	1.62-1.87	2	2.971	4635/15702	96.14	3986	JACRSZ010000001.1 Lachnospiraceae bacterium NSJ-46 ATB_D20_9_93_ctg001, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/523/255/GCA_003523255.1_genomic.fna.gz	0.0045	0.0028	98.75	1.746	98.66-98.85	1.746	1.61-1.85	2	2.288	3862/6809	98.19	13	DPGH01000007.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11516 contig_1246, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/312/145/GCF_000312145.1_genomic.fna.gz	0.0044	0.0069	98.13	1.728	98.06-98.19	1.728	1.66-1.81	2	2.304	8027/17351	97.54	57	NZ_HE978647.1 Alistipes senegalensis JC50, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/772/625/GCA_900772625.1_genomic.fna.gz	0.0044	0.0019	98.32	1.692	98.21-98.46	1.692	1.56-1.83	2	2.179	2394/4917	97.71	3	CAAHEQ010000001.1 TPA_asm: Alphaproteobacteria bacterium, isolate HGM16760, WGS project CAAHEQ010000000 data, contig: SRS882242_20_k99_100918, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/695/GCA_900556695.1_genomic.fna.gz	0.0041	0.0020	97.76	1.608	97.62-97.88	1.608	1.47-1.75	2	2.101	2152/5304	97.13	122	USQA01000001.1 uncultured Clostridium sp. isolate UMGS1968 genome assembly, contig: NODE_380_length_54614_cov_3.771770, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/918/145/GCF_018918145.1_genomic.fna.gz	0.0041	0.0037	98.74	1.608	98.64-98.84	1.608	1.50-1.70	2	2.242	5363/9762	98.09	131	NZ_JAHLPX010000007.1 Anaerotignum sp. MSJ-24 M-24_ctg0001, whole genome shotgun sequence
ERR7803603_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/495/GCA_000435495.1_genomic.fna.gz	0.0040	0.0021	97.93	1.566	97.79-98.04	1.566	1.44-1.69	2	2.052	2464/5840	97.25	21	FR884004.1 Firmicutes bacterium CAG:552 genomic scaffold, scf8, whole genome shotgun sequence
