Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/975/GCA_000435975.1_genomic.fna.gz	1.4818	0.8764	98.58	3.369	98.53-98.66	1.977	1.83-2.07	2	2.525	4779/8577	98.13	FR884056.1 Oscillibacter sp. CAG:241 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	1.2754	1.0786	99.20	2.899	99.15-99.27	1.702	1.62-1.76	2	2.331	7859/12183	98.60	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/795/GCA_000437795.1_genomic.fna.gz	1.1643	0.8472	98.60	2.647	98.52-98.69	1.554	1.48-1.64	2	2.093	5305/10319	97.88	FR899514.1 Prevotella sp. CAG:279 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/075/GCF_009696075.1_genomic.fna.gz	1.1008	0.6840	95.27	2.502	95.10-95.46	1.469	1.34-1.60	2	2.186	1530/8823	94.50	NZ_VUMR01000001.1 Holdemanella porci strain LKV-472-APC-3 seq1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/514/385/GCA_003514385.1_genomic.fna.gz	1.0578	0.6585	97.11	2.405	96.96-97.24	1.411	1.32-1.53	2	1.924	2754/8959	96.27	DOQR01000005.1 TPA_asm: Oscillospiraceae bacterium isolate UBA11447 contig_1984, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/915/GCA_900556915.1_genomic.fna.gz	1.0449	0.5765	96.02	2.375	95.82-96.17	1.394	1.28-1.54	2	2.068	1712/7924	95.18	USQM01000001.1 uncultured Solobacterium sp. isolate UMGS1984 genome assembly, contig: NODE_1095_length_23037_cov_2.948046, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/675/GCF_001404675.1_genomic.fna.gz	1.0158	0.9417	98.81	2.309	98.73-98.89	1.355	1.30-1.41	2	1.908	6824/13182	97.90	NZ_CYXU01000001.1 Coprococcus eutactus strain 2789STDY5834963, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	1.0100	0.9000	97.59	2.296	97.46-97.68	1.348	1.25-1.43	2	1.901	4343/12361	96.68	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/735/GCA_000434735.1_genomic.fna.gz	0.9504	0.9604	98.81	2.161	98.74-98.89	1.268	1.22-1.32	2	1.915	7207/14364	97.80	FR881167.1 Bacteroides sp. CAG:530 genomic scaffold, scf18, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/509/575/GCF_010509575.1_genomic.fna.gz	0.8889	0.8278	98.49	2.021	98.36-98.59	1.186	1.12-1.26	2	2.071	5686/12970	97.37	NZ_CP048437.1 Faecalibacterium prausnitzii A2-165 strain JCM 31915 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	0.8851	0.8032	98.39	2.012	98.29-98.48	1.181	1.12-1.24	1	1.771	5582/13152	97.27	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/312/505/GCA_001312505.1_genomic.fna.gz	0.8648	0.8461	97.43	1.966	97.30-97.53	1.154	1.09-1.22	1	1.816	4316/13972	96.28	BBDW01000001.1 Ruminococcus faecis JCM 15917 DNA, contig: JCM15917.contig00001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/835/GCA_000436835.1_genomic.fna.gz	0.7788	0.4380	98.40	1.770	98.23-98.51	1.039	0.97-1.13	1	1.670	3230/8127	97.07	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/765/235/GCF_000765235.1_genomic.fna.gz	0.7725	0.6330	97.61	1.756	97.49-97.72	1.031	0.97-1.09	1	1.734	3633/11788	96.27	NZ_JPJG01000001.1 Oscillibacter sp. ER4 contig_1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/625/GCF_003461625.1_genomic.fna.gz	0.7570	0.6161	98.99	1.721	98.88-99.12	1.010	0.95-1.07	1	1.691	5517/11711	97.60	NZ_QTXL01000001.1 Clostridium sp. AF15-31 AF15-31.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/105/GCF_000154105.1_genomic.fna.gz	0.7513	1.0000	99.76	1.708	99.69-99.84	1.002	0.96-1.03	1	1.682	11151/18580	98.37	NZ_DS264552.1 Parabacteroides merdae ATCC 43184 Scfld0292, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/465/GCF_000154465.1_genomic.fna.gz	0.7352	0.5629	98.28	1.671	98.16-98.38	0.981	0.94-1.04	1	1.658	3968/10726	96.84	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/655/GCF_000156655.1_genomic.fna.gz	0.7247	0.5477	98.07	1.647	97.90-98.19	0.967	0.91-1.04	1	1.855	3581/10381	96.62	NZ_DS996879.1 Holdemanella biformis DSM 3989 Scfld141, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/584/705/GCA_003584705.1_genomic.fna.gz	0.6608	0.8091	98.50	1.502	98.41-98.60	0.882	0.84-0.93	1	1.655	6417/17205	96.87	AP018536.1 Lachnospiraceae bacterium GAM79 DNA, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/435/GCA_000432435.1_genomic.fna.gz	0.6531	0.3690	98.44	1.485	98.25-98.58	0.871	0.81-0.93	1	1.530	2942/8129	96.77	HF993111.1 Eubacterium sp. CAG:180 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	0.6338	0.6562	98.06	1.441	97.92-98.23	0.846	0.79-0.90	1	1.546	4432/14021	96.35	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/625/GCA_900543625.1_genomic.fna.gz	0.6308	0.3870	97.95	1.434	97.78-98.13	0.842	0.77-0.90	1	1.538	2644/8707	96.23	UQSF01000001.1 uncultured Clostridiales bacterium isolate UMGS596 genome assembly, contig: NODE_6_length_233473_cov_17.826093, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/297/285/GCF_014297285.1_genomic.fna.gz	0.5932	0.6537	98.04	1.349	97.89-98.20	0.792	0.73-0.84	1	1.568	4631/15406	96.20	NZ_JACOQI010000001.1 Dysosmobacter sp. BX15 BX-15_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/337/155/GCA_014337155.1_genomic.fna.gz	0.5334	0.4712	98.61	1.213	98.46-98.82	0.712	0.65-0.76	1	1.516	4215/12579	96.53	CP060632.1 Lachnospiraceae bacterium NSJ-4 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	0.5196	0.4470	98.24	1.181	98.11-98.43	0.693	0.64-0.74	1	1.413	3598/12259	96.12	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	0.4998	0.5003	98.46	1.136	98.32-98.60	0.667	0.62-0.70	1	1.502	4387/14285	96.26	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/128/485/GCF_900128485.1_genomic.fna.gz	0.4851	0.3427	98.76	1.103	98.56-98.94	0.647	0.60-0.70	1	1.383	2980/9043	96.48	NZ_LT635840.1 Duodenibacillus massiliensis strain Marseille-P2968T, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/481/005/GCA_003481005.1_genomic.fna.gz	0.3885	0.4109	97.58	0.883	97.41-97.81	0.518	0.48-0.55	1	1.368	2926/15166	94.83	QUKC01000001.1 Firmicutes bacterium TM09-10 TM09-10.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/175/GCA_000437175.1_genomic.fna.gz	0.3869	0.2874	98.84	0.879	98.62-99.10	0.516	0.46-0.56	1	1.301	3019/10554	96.04	FR897965.1 Ruminococcus sp. CAG:330 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/549/755/GCF_002549755.1_genomic.fna.gz	0.3766	0.3440	97.61	0.856	97.43-97.86	0.502	0.46-0.53	1	1.405	2457/12900	94.79	NZ_NMTQ01000035.1 Faecalibacterium prausnitzii strain CNCM I 4540 NODE_10_length_128508_cov_29.8283_ID_2898, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/233/955/GCF_000233955.1_genomic.fna.gz	0.3699	0.4701	97.57	0.841	97.41-97.75	0.494	0.45-0.52	1	1.342	3396/18331	94.71	NZ_JH376577.1 Paraprevotella clara YIT 11840 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.3549	0.4803	98.18	0.807	97.99-98.36	0.474	0.44-0.50	1	1.325	4139/19066	95.19	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.3540	0.3012	98.28	0.805	98.08-98.51	0.472	0.42-0.51	1	1.528	2699/12018	95.30	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/755/095/GCA_900755095.1_genomic.fna.gz	0.3453	0.3724	98.89	0.785	98.78-99.11	0.461	0.42-0.48	1	1.304	4130/15512	95.82	CAAEFE010000001.1 TPA_asm: uncultured Bacteroides sp., isolate HGM04659, WGS project CAAEFE010000000 data, contig: ERS473029_19_k99_64, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/326/305/GCF_018326305.1_genomic.fna.gz	0.3321	0.2496	97.18	0.755	96.91-97.48	0.443	0.38-0.48	1	1.395	1563/10398	94.07	NZ_AP023415.1 Oscillibacter sp. MM35 chromosome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/314/995/GCF_001314995.1_genomic.fna.gz	0.3319	0.6449	96.87	0.755	96.69-97.10	0.443	0.41-0.47	1	1.258	3735/27397	93.77	NZ_CP012938.1 Bacteroides ovatus strain ATCC 8483 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/945/GCA_900539945.1_genomic.fna.gz	0.3198	0.2321	97.51	0.727	97.28-97.81	0.427	0.38-0.46	1	1.298	1692/10438	94.30	UQDV01000001.1 uncultured Faecalibacterium sp. isolate UMGS183 genome assembly, contig: NODE_33_length_160542_cov_7.17971, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/537/995/GCF_900537995.1_genomic.fna.gz	0.3154	0.4254	98.27	0.717	98.10-98.51	0.421	0.38-0.44	1	1.368	3758/18464	94.99	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	0.3011	0.5687	98.26	0.684	98.09-98.45	0.402	0.37-0.43	1	1.267	5252/26733	94.89	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	0.3006	0.3166	98.28	0.683	98.07-98.57	0.401	0.36-0.43	1	1.357	2938/14874	94.90	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/066/355/GCA_900066355.1_genomic.fna.gz	0.3006	0.3273	98.11	0.683	97.92-98.38	0.401	0.36-0.43	1	1.296	2901/15572	94.72	FMEL01000037.1 uncultured Ruminococcus sp. isolate 2789STDY5608882 genome assembly, contig: SCcontig000037, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/008/681/155/GCA_008681155.1_genomic.fna.gz	0.2973	0.2822	98.96	0.676	98.74-99.22	0.397	0.36-0.43	1	1.540	3086/12682	95.54	NAJW01000001.1 Firmicutes bacterium isolate LMAG:5 MEG_5_1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	0.2970	0.3610	97.51	0.675	97.30-97.80	0.396	0.36-0.42	1	1.362	2670/17492	94.12	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/435/375/GCF_003435375.1_genomic.fna.gz	0.2967	0.3341	98.87	0.674	98.66-99.04	0.396	0.36-0.43	1	1.674	3787/16043	95.45	NZ_QWGL01000001.1 Clostridium sp. AM34-11AC AM34-11AC.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/185/GCF_003324185.1_genomic.fna.gz	0.2808	0.2555	96.70	0.638	96.41-97.12	0.375	0.32-0.41	1	1.557	1479/13101	93.21	NZ_PXUP01000075.1 Faecalibacterium prausnitzii strain ATCC 27768 NODE_100_length_572_cov_365.695, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	0.2751	0.3896	99.57	0.625	99.39-99.75	0.367	0.34-0.39	1	1.343	5411/19703	95.92	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/875/GCF_001404875.1_genomic.fna.gz	0.2712	0.2777	97.91	0.617	97.72-98.18	0.362	0.32-0.38	1	1.292	2358/14630	94.28	NZ_CZAY01000001.1 Dorea longicatena strain 2789STDY5834914, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/845/GCF_000012845.1_genomic.fna.gz	0.2679	0.3870	99.04	0.609	98.92-99.26	0.358	0.32-0.37	1	1.216	4679/20586	95.33	NC_009615.1 Parabacteroides distasonis ATCC 8503, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/975/GCA_900551975.1_genomic.fna.gz	0.2599	0.1363	97.38	0.591	97.06-97.85	0.347	0.30-0.38	1	1.235	994/7565	93.66	URYA01000001.1 uncultured Collinsella sp. isolate UMGS1465 genome assembly, contig: NODE_411_length_40380_cov_2.754569, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.2407	0.2598	98.39	0.547	98.19-98.68	0.321	0.29-0.34	1	1.321	2628/15484	94.44	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/915/GCA_000432915.1_genomic.fna.gz	0.2400	0.1867	98.81	0.546	98.62-99.15	0.320	0.28-0.34	1	1.179	2171/11251	94.83	HF995189.1 Firmicutes bacterium CAG:194 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/190/535/GCF_000190535.1_genomic.fna.gz	0.2392	0.3153	98.91	0.544	98.76-99.15	0.319	0.29-0.33	1	1.215	3673/18480	94.92	NC_015160.1 Odoribacter splanchnicus DSM 20712, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/006/542/665/GCF_006542665.1_genomic.fna.gz	0.2317	0.2296	98.35	0.527	98.07-98.70	0.309	0.28-0.34	1	1.195	2304/14233	94.30	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/173/975/GCF_000173975.1_genomic.fna.gz	0.2292	0.2264	98.79	0.521	98.53-99.11	0.306	0.27-0.33	1	1.310	2596/14047	94.70	NZ_ACEP01000175.1 Anaerobutyricum hallii DSM 3353 E_hallii-1.0_Cont496.1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/525/GCF_000154525.1_genomic.fna.gz	0.2270	0.2732	97.85	0.516	97.60-98.14	0.303	0.27-0.32	1	1.204	2294/16882	93.76	NZ_DS499677.1 Bacteroides stercoris ATCC 43183 Scfld_02_16, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/522/945/GCA_003522945.1_genomic.fna.gz	0.2256	0.1246	97.72	0.513	97.29-98.21	0.301	0.25-0.35	1	1.178	1009/7774	93.63	DPHR01000023.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11467 contig_10094, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/065/GCF_009696065.1_genomic.fna.gz	0.2213	0.2148	98.04	0.503	97.72-98.39	0.295	0.26-0.33	1	1.195	1966/13906	93.88	NZ_VUMS01000001.1 Oliverpabstia intestinalis strain BSM-380-WT-5A seq1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/825/GCA_900550825.1_genomic.fna.gz	0.2200	0.1312	95.94	0.500	95.39-96.47	0.294	0.24-0.35	1	1.250	617/8599	91.85	URTZ01000001.1 uncultured Collinsella sp. isolate UMGS1341 genome assembly, contig: NODE_409_length_46195_cov_5.050889, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/300/825/GCF_013300825.1_genomic.fna.gz	0.2183	0.2379	95.34	0.496	94.66-95.87	0.291	0.24-0.35	1	1.254	913/15565	91.26	NZ_JAAIMY010000096.1 Blautia wexlerae strain MSK.20.46 NODE_100_length_527_cov_329.362, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/210/575/GCF_000210575.1_genomic.fna.gz	0.2140	0.2418	98.62	0.487	98.41-98.97	0.286	0.25-0.31	1	1.435	2575/15601	94.35	NC_021030.1 Alistipes shahii WAL 8301, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/655/GCF_001404655.1_genomic.fna.gz	0.2052	0.1515	98.63	0.466	98.30-99.06	0.274	0.24-0.30	1	1.258	1699/10638	94.25	NZ_CYYH01000001.1 Anaerostipes hadrus strain 2789STDY5608830, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/555/GCA_000435555.1_genomic.fna.gz	0.2044	0.0976	98.09	0.465	97.65-98.60	0.273	0.22-0.31	1	1.157	917/6846	93.72	FR881491.1 Firmicutes bacterium CAG:176 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/479/605/GCF_003479605.1_genomic.fna.gz	0.1948	0.1737	97.39	0.443	96.92-97.79	0.260	0.23-0.30	1	1.182	1315/12794	92.92	NZ_QUHR01000001.1 Roseburia sp. AF12-17LB AF12-17LB.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/155/875/GCA_000155875.1_genomic.fna.gz	0.1933	0.1882	98.00	0.440	97.64-98.40	0.258	0.22-0.29	1	1.221	1731/13940	93.49	GG662017.1 Coprococcus comes ATCC 27758 genomic scaffold Scfld12, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/135/GCA_000432135.1_genomic.fna.gz	0.1883	0.1435	98.17	0.428	97.72-98.64	0.251	0.21-0.29	1	1.155	1416/11056	93.59	HF990512.1 Firmicutes bacterium CAG:124 genomic scaffold, scf7, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/381/365/GCF_000381365.1_genomic.fna.gz	0.1864	0.2974	98.52	0.424	98.20-98.83	0.249	0.22-0.27	1	1.219	3232/22736	93.90	NZ_KB905466.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain DSM 18765 acAqE-supercont1.1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/025/985/GCF_000025985.1_genomic.fna.gz	0.1832	0.2883	98.74	0.417	98.52-99.07	0.244	0.22-0.26	1	1.200	3358/22430	94.06	NC_003228.3 Bacteroides fragilis NCTC 9343, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/725/GCA_900545725.1_genomic.fna.gz	0.1826	0.1454	98.20	0.415	97.72-98.66	0.244	0.21-0.28	1	1.128	1414/11238	93.53	URAI01000001.1 uncultured Eubacterium sp. isolate UMGS809 genome assembly, contig: NODE_11_length_137436_cov_5.764203, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/096/535/GCA_003096535.1_genomic.fna.gz	0.1824	0.1538	97.56	0.415	97.14-97.97	0.243	0.21-0.27	1	1.216	1234/12033	92.92	QEKJ01000001.1 Agathobaculum butyriciproducens strain DSM 100391 Ga0215719_101, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/004/168/205/GCF_004168205.1_genomic.fna.gz	0.1794	0.1368	98.32	0.408	97.88-98.74	0.239	0.21-0.27	1	1.298	1367/10609	93.60	NZ_RCYB01000001.1 Catenibacterium sp. co_0103 Scaffold_0001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/865/035/GCF_003865035.1_genomic.fna.gz	0.1754	0.1327	97.21	0.399	96.55-97.81	0.234	0.19-0.28	1	1.152	922/10410	92.48	NZ_BHVZ01000001.1 Anaerotignum faecicola strain KCTC 15736 Contigs01, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/541/315/GCA_900541315.1_genomic.fna.gz	0.1710	0.1569	98.40	0.389	98.04-98.83	0.228	0.20-0.26	1	1.145	1635/12948	93.54	UQJF01000001.1 uncultured Clostridium sp. isolate UMGS337 genome assembly, contig: NODE_92_length_78578_cov_13.194949, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/918/025/GCF_018918025.1_genomic.fna.gz	0.1710	0.1388	95.77	0.389	95.14-96.45	0.228	0.18-0.27	1	1.324	630/11498	91.06	NZ_JAHLPT010000001.1 Oscillibacter sp. MSJ-31 M31_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/955/GCF_003461955.1_genomic.fna.gz	0.1628	0.1815	97.91	0.370	97.45-98.30	0.217	0.19-0.25	1	1.128	1657/16005	92.95	NZ_QTYB01000001.1 Ruminococcus sp. AM36-2AA AM36-2AA.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/516/765/GCA_003516765.1_genomic.fna.gz	0.1588	0.0963	97.36	0.361	96.59-97.99	0.212	0.17-0.27	1	1.126	699/8219	92.36	DPCD01000066.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11529 contig_10174, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/758/465/GCA_900758465.1_genomic.fna.gz	0.1581	0.1030	96.62	0.359	95.94-97.32	0.211	0.16-0.26	1	1.193	632/9444	91.65	CAAERP010000001.1 TPA_asm: uncultured Faecalibacterium sp., isolate HGM13282, WGS project CAAERP010000000 data, contig: ERS608519_39_k95_928, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/647/335/GCF_014647335.1_genomic.fna.gz	0.1571	0.2261	95.34	0.357	94.67-96.04	0.210	0.17-0.26	1	1.497	915/20765	90.42	NZ_BMOZ01000001.1 Butyricimonas faecihominis strain JCM 18676 sequence01, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/195/GCF_000156195.1_genomic.fna.gz	0.1565	0.2299	96.63	0.356	96.17-97.22	0.209	0.17-0.24	1	1.397	1393/20883	91.64	NZ_GG688349.1 Bacteroides finegoldii DSM 17565 Scfld32, whole genome shotgun sequence
