Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/915/545/GCA_001915545.1_genomic.fna.gz	91.51	1.936	91.35-91.69	1.936	1.63-2.09	2	2.254	1185/21498	91.07	MNQS01000045.1 MAG: Bacteroides sp. 43_108 Ley3_66761_scaffold_10103, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/759/835/GCF_000759835.1_genomic.fna.gz	91.49	0.072	88.93-91.82	0.072	0.07-0.14	1	1.126	95/20082	84.14	NZ_BBNB01000030.1 Citrobacter sedlakii NBRC 105722, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/002/386/445/GCA_002386445.1_genomic.fna.gz	91.48	5.000	NA-NA	HIGH	NA-NA	5	5.947	1435/22694	91.48	DGIR01000047.1 MAG TPA_asm: Pseudomonas sp. UBA4617 UBA4617_contig_1070, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/024/169/655/GCF_024169655.1_genomic.fna.gz	91.47	6.000	NA-NA	HIGH	NA-NA	6	6.326	1725/27407	91.47	NZ_JALJWV010000001.1 Pseudomonas marginalis strain ICMP 3553_3 Ga0454243_01, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/627/215/GCF_003627215.1_genomic.fna.gz	91.46	5.000	NA-NA	HIGH	NA-NA	5	5.791	1690/26917	91.46	NZ_CP032677.1 Pseudomonas sp. Leaf58 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/904/063/055/GCF_904063055.1_genomic.fna.gz	91.45	6.000	NA-NA	HIGH	NA-NA	6	6.341	1653/26376	91.45	NZ_CAJFCN010000001.1 Pseudomonas paracarnis strain V5/DAB/2/5, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/928/115/GCF_002928115.1_genomic.fna.gz	91.45	0.208	90.35-92.62	0.208	0.13-0.31	1	1.180	200/16672	86.70	NZ_NQXJ01000025.1 Acinetobacter pittii strain MCR8900 111, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/205/835/GCF_003205835.1_genomic.fna.gz	91.44	0.290	90.65-92.19	0.290	0.21-0.37	1	1.166	338/20972	87.53	NZ_CP029773.1 Stenotrophomonas maltophilia strain SJTL3 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/020/125/GCF_000020125.1_genomic.fna.gz	91.44	1.983	91.26-91.58	1.983	1.81-2.31	2	2.378	1898/34996	91.03	NC_010681.1 Paraburkholderia phytofirmans PsJN chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/431/625/GCF_001431625.1_genomic.fna.gz	91.44	0.288	90.61-92.41	0.288	0.20-0.40	1	1.250	332/20613	87.53	NZ_LLXT01000001.1 Stenotrophomonas geniculata ATCC 19374 = JCM 13324 contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/102/035/GCF_900102035.1_genomic.fna.gz	91.44	6.000	NA-NA	HIGH	NA-NA	6	6.272	1769/28383	91.44	NZ_LT629689.1 Pseudomonas extremaustralis strain DSM 17835 chromosome I
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/196/795/GCF_000196795.1_genomic.fna.gz	91.43	0.121	89.82-93.46	0.121	0.05-0.21	1	1.147	129/17842	85.30	NC_014259.1 Acinetobacter oleivorans DR1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/815/GCF_001439815.1_genomic.fna.gz	91.43	6.000	NA-NA	HIGH	NA-NA	6	6.356	1600/25768	91.43	NZ_JYLM01000010.1 Pseudomonas orientalis strain DSM 17489 10_262227_15.7918, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/346/925/GCF_004346925.1_genomic.fna.gz	91.42	0.321	90.69-92.22	0.321	0.24-0.41	1	1.242	343/19698	87.75	NZ_CP031167.1 Stenotrophomonas sp. ASS1 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/981/805/GCF_000981805.1_genomic.fna.gz	91.42	0.065	88.90-91.84	0.065	0.06-0.15	1	1.143	98/24711	83.66	NZ_CP011132.1 Citrobacter amalonaticus Y19 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/902/145/GCF_001902145.1_genomic.fna.gz	91.42	6.000	NA-NA	HIGH	NA-NA	6	6.306	1592/25673	91.42	NZ_MRST01000018.1 Pseudomonas fluorescens strain EK007-RG4 NODE_10_length_226644_cov_62.2064_ID_19, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/235/GCF_003852235.1_genomic.fna.gz	91.41	6.000	NA-NA	HIGH	NA-NA	6	6.437	1546/25068	91.41	NZ_CP027732.1 Pseudomonas sp. R4-35-07 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/938/045/GCF_005938045.2_genomic.fna.gz	91.39	6.000	NA-NA	HIGH	NA-NA	6	6.366	1728/28149	91.39	NZ_VCCF02000001.1 Pseudomonas sp. KBS0710 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/002/783/505/GCA_002783505.1_genomic.fna.gz	91.39	9.000	NA-NA	HIGH	NA-NA	9	9.316	1248/20336	91.39	PFGL01000001.1 MAG: Shewanella sp. CG12_big_fil_rev_8_21_14_0_65_47_15 CG12_8_21_14_0.65_scaffold_0_c, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/107/155/GCF_900107155.1_genomic.fna.gz	91.39	6.000	NA-NA	HIGH	NA-NA	6	6.330	1840/30020	91.39	NZ_FNOX01000039.1 Pseudomonas salomonii strain ICMP 14252, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/624/995/GCF_900624995.1_genomic.fna.gz	91.38	6.000	NA-NA	HIGH	NA-NA	6	6.332	1632/26670	91.38	NZ_UYXQ01000001.1 Pseudomonas antarctica isolate DSM 15318T, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/003/044/645/GCA_003044645.1_genomic.fna.gz	91.38	0.123	89.02-92.64	0.123	0.08-0.26	1	1.299	77/9949	85.49	POXL01000001.1 Neisseria subflava strain C2011009653 C2011009653_S23_ctg_859, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/283/485/GCF_023283485.1_genomic.fna.gz	91.38	11.000	NA-NA	HIGH	NA-NA	11	9.340	1084/17732	91.38	NZ_JAKILU010000001.1 Shewanella glacialipiscicola strain LMG 23744 contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/647/715/GCF_001647715.1_genomic.fna.gz	91.38	6.000	NA-NA	HIGH	NA-NA	6	6.404	1716/28089	91.38	NZ_CP015600.1 Pseudomonas antarctica strain PAMC 27494 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/215/245/GCF_900215245.1_genomic.fna.gz	91.37	6.000	NA-NA	HIGH	NA-NA	6	6.350	1687/27675	91.37	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/970/865/GCF_003970865.1_genomic.fna.gz	91.37	0.340	90.62-92.07	0.340	0.26-0.45	1	1.257	373/20621	87.86	NZ_RXLZ01000100.1 Stenotrophomonas maltophilia strain MDMC339 NODE_100_length_10155_cov_22.775728, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/735/GCF_001439735.1_genomic.fna.gz	91.36	6.000	NA-NA	HIGH	NA-NA	6	6.303	1551/25508	91.36	NZ_JYLN01000010.1 Pseudomonas paralactis strain DSM 29164 10_215817_14.9842, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/022/275/GCF_002022275.1_genomic.fna.gz	91.36	6.000	NA-NA	HIGH	NA-NA	6	6.409	1791/29472	91.36	NZ_MSDF01000012.1 Pseudomonas fluorescens strain P5A PF_P5A_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/242/475/GCF_023242475.1_genomic.fna.gz	91.36	6.000	NA-NA	HIGH	NA-NA	6	6.453	1602/26377	91.36	NZ_JALJFG010000001.1 Pseudomonas sp. MWU15-20650 assembly_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/845/GCF_001439845.1_genomic.fna.gz	91.35	6.000	NA-NA	HIGH	NA-NA	6	6.374	1770/29197	91.35	NZ_JYLO01000010.1 Pseudomonas lactis strain DSM 29167 10_345520_19.0306, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/695/GCF_001439695.1_genomic.fna.gz	91.35	6.000	NA-NA	HIGH	NA-NA	6	6.410	1819/30026	91.35	NZ_JYLL01000010.1 Pseudomonas veronii strain DSM 11331 10_183499_22.3302, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/955/725/GCF_000955725.1_genomic.fna.gz	91.34	22.000	NA-NA	HIGH	NA-NA	22	18.541	712/11794	91.34	NZ_LACM01000001.1 Caldicellulosiruptor danielii strain Wai35.B1 N913DRAFT_scf7180000000002_quiver.1_C, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/934/065/GCF_002934065.1_genomic.fna.gz	91.34	6.000	NA-NA	HIGH	NA-NA	6	6.481	1540/25544	91.34	NZ_CP018049.1 Pseudomonas orientalis strain F9 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/807/995/GCF_022807995.1_genomic.fna.gz	91.34	6.000	NA-NA	HIGH	NA-NA	6	6.430	1493/24786	91.34	NZ_CP094351.1 Pseudomonas orientalis strain YB-76 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/851/685/GCF_003851685.1_genomic.fna.gz	91.33	6.000	NA-NA	HIGH	NA-NA	6	6.397	1542/25662	91.33	NZ_CP027727.1 Pseudomonas sp. R5-89-07 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/906/855/GCF_002906855.1_genomic.fna.gz	91.31	6.000	NA-NA	HIGH	NA-NA	6	5.932	1570/26283	91.31	NZ_MINI01000001.1 Pseudomonas putida strain KH-21-134 scaffold100_cov47, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/863/185/GCF_005863185.1_genomic.fna.gz	91.30	6.000	NA-NA	HIGH	NA-NA	6	6.385	1722/28905	91.30	NZ_VBVZ01001000.1 Pseudomonas edaphica strain RD25 NODE_1000_length_1203_cov_1.6487, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/900/762/515/GCA_900762515.1_genomic.fna.gz	91.30	1.395	91.04-91.50	1.395	1.19-1.60	2	1.947	999/22042	90.50	CAAFHA010000001.1 TPA_asm: uncultured Odoribacter sp., isolate HGM05329, WGS project CAAFHA010000000 data, contig: SRS144506_36_k99_68, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/685/GCF_001439685.1_genomic.fna.gz	91.29	6.000	NA-NA	HIGH	NA-NA	6	6.377	1565/26368	91.29	NZ_JYLH01000010.1 Pseudomonas libanensis strain DSM 17149 10_249417_20.4061, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/002/025/GCF_003002025.1_genomic.fna.gz	91.28	1.814	91.08-91.45	1.814	1.64-2.00	2	2.396	1888/37683	90.79	NZ_PVZB01000001.1 Paraburkholderia sp. BL25I1N1 Ga0139058_101, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/391/885/GCF_009391885.1_genomic.fna.gz	91.28	6.000	NA-NA	HIGH	NA-NA	6	5.952	1549/26177	91.28	NZ_VZII01000072.1 Pseudomonas sp. MN1F NODE_101_length_9848_cov_249.688263, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/019/412/865/GCA_019412865.1_genomic.fna.gz	91.27	0.506	90.66-91.61	0.506	0.43-0.62	1	1.623	600/25191	88.64	DXOJ01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_1395 HRGM_Genome_1395_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/339/745/GCF_004339745.1_genomic.fna.gz	91.26	2.156	91.13-91.40	2.156	1.86-2.29	2	2.347	2214/42429	90.91	NZ_SMGP01000001.1 Paraburkholderia sp. BL9I2N2 Ga0242546_11, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/522/705/GCF_013522705.1_genomic.fna.gz	91.26	6.000	NA-NA	HIGH	NA-NA	6	6.438	1446/24661	91.26	NZ_JAAMRE010000010.1 Pseudomonas lurida strain 114A4 NODE_10_length_145587_cov_69.296783, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/870/435/GCF_001870435.1_genomic.fna.gz	91.25	6.000	NA-NA	HIGH	NA-NA	6	6.381	1563/26692	91.25	NZ_MDDR01000001.1 Pseudomonas costantinii strain LMG 22119 226, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/448/485/GCF_000448485.1_genomic.fna.gz	91.24	0.393	90.24-92.32	0.393	0.26-0.58	1	1.147	136/6942	88.09	NZ_ASYV01000001.1 Helicobacter pylori PZ5080 NODE_100_length_4045_cov_157.787399, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/031/675/GCF_003031675.1_genomic.fna.gz	91.24	6.000	NA-NA	HIGH	NA-NA	6	6.243	1524/26150	91.24	NZ_PYWX01000002.1 Pseudomonas palleroniana strain LMG 23076 102, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/932/375/GCF_009932375.1_genomic.fna.gz	91.23	6.000	NA-NA	HIGH	NA-NA	6	5.863	1434/24707	91.23	NZ_BLJG01000001.1 Pseudomonas juntendi strain BML3 BML3_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/813/445/GCF_002813445.1_genomic.fna.gz	91.19	6.000	NA-NA	HIGH	NA-NA	6	6.279	1666/29074	91.19	NZ_PHHD01000001.1 Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/805/GCF_001439805.1_genomic.fna.gz	91.19	6.000	NA-NA	HIGH	NA-NA	6	6.520	1367/23885	91.19	NZ_JYLK01000010.1 Pseudomonas trivialis strain DSM 14937 10_195706_32.184, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/017/744/435/GCA_017744435.1_genomic.fna.gz	91.17	6.000	NA-NA	HIGH	NA-NA	6	5.923	1392/24411	91.17	JAGIBG010000010.1 Pseudomonas sp. isolate BIN42 scaffold10_cov0, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/399/665/GCF_000399665.1_genomic.fna.gz	91.17	0.119	89.43-92.74	0.119	0.06-0.19	1	1.056	107/16426	85.01	NZ_KB976985.1 Acinetobacter calcoaceticus ANC 3811 acLsw-supercont1.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/785/GCF_001439785.1_genomic.fna.gz	91.16	6.000	NA-NA	HIGH	NA-NA	6	6.119	1427/25177	91.16	NZ_JYLI01000010.1 Pseudomonas poae strain DSM 14936 10_225749_36.7331, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/018/342/065/GCF_018342065.1_genomic.fna.gz	91.16	0.083	88.79-92.37	0.083	0.06-0.17	1	1.151	106/22236	84.16	NZ_JAFDOE010000001.1 Citrobacter sp. FP75 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/263/715/GCF_000263715.2_genomic.fna.gz	91.15	6.000	NA-NA	HIGH	NA-NA	6	6.384	1521/26879	91.15	NZ_CM001514.1 Pseudomonas synxantha BG33R chromosome, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/476/275/GCF_000476275.1_genomic.fna.gz	91.15	0.374	90.21-92.25	0.374	0.24-0.54	1	1.145	131/7124	87.91	NZ_CBOM010000001.1 Helicobacter pylori SA213A, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/017/753/665/GCF_017753665.1_genomic.fna.gz	91.14	0.127	89.34-92.67	0.127	0.08-0.25	1	1.500	72/10488	85.16	NZ_CP072524.1 Neisseria sicca strain NS20201025 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/145/205/GCF_019145205.1_genomic.fna.gz	91.13	6.000	NA-NA	HIGH	NA-NA	6	6.384	1542/27482	91.13	NZ_JAHSTT010000001.1 Pseudomonas khavaziana strain SWRI124 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/020/665/GCF_000020665.1_genomic.fna.gz	91.13	0.262	90.45-92.16	0.262	0.16-0.34	1	1.238	260/19601	86.98	NC_011071.1 Stenotrophomonas maltophilia R551-3, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/689/525/GCF_012689525.1_genomic.fna.gz	91.12	1.899	90.96-91.27	1.899	1.72-2.14	2	2.346	2135/44461	90.67	NZ_CP051514.1 Paraburkholderia aromaticivorans strain AR20-38 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/637/685/GCF_003637685.1_genomic.fna.gz	91.12	0.432	90.21-91.93	0.432	0.29-0.59	1	1.152	138/6741	88.21	NZ_MVWW01000001.1 Helicobacter pylori strain HP12002 Contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/156/405/GCF_900156405.1_genomic.fna.gz	91.11	9.000	NA-NA	HIGH	NA-NA	9	9.125	1012/18111	91.11	NZ_FTNN01000032.1 Shewanella morhuae strain ATCC BAA-1205, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/112/505/GCF_002112505.1_genomic.fna.gz	91.10	6.000	NA-NA	HIGH	NA-NA	6	5.849	1434/25813	91.10	NZ_NEHW01000001.1 Pseudomonas sp. R28(2017) R28_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/884/035/GCF_001884035.1_genomic.fna.gz	91.07	0.103	89.61-92.65	0.103	0.06-0.17	1	1.054	130/22579	84.67	NZ_MACG01000001.1 Bacillus tropicus strain N24 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/519/405/GCF_004519405.1_genomic.fna.gz	91.07	6.000	NA-NA	HIGH	NA-NA	6	6.262	1508/27400	91.07	NZ_SGWI01000001.1 Pseudomonas sp. BCA17 strain BCA-17 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/636/935/GCF_003636935.1_genomic.fna.gz	91.06	0.407	90.09-91.92	0.407	0.28-0.59	1	1.157	134/7010	88.02	NZ_MVVH01000001.1 Helicobacter pylori strain HP14021 Contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/320/245/GCF_001320245.1_genomic.fna.gz	91.03	6.000	NA-NA	HIGH	NA-NA	6	5.871	1447/26637	91.03	NZ_BCBA01000001.1 Pseudomonas sp. NBRC 111124, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/105/675/GCF_900105675.1_genomic.fna.gz	91.02	6.000	NA-NA	HIGH	NA-NA	6	6.340	1569/29031	91.02	NZ_LT629786.1 Pseudomonas synxantha strain LMG 2190 chromosome I
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/493/815/GCF_000493815.1_genomic.fna.gz	91.00	5.000	NA-NA	HIGH	NA-NA	5	4.574	566/10529	91.00	NZ_AXUR01000001.1 Fusobacterium nucleatum W1481 Contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/044/445/GCF_003044445.1_genomic.fna.gz	91.00	0.145	89.38-92.89	0.145	0.07-0.26	1	1.268	82/10402	85.54	NZ_POWX01000001.1 Neisseria mucosa strain C2008000159 C2008000159_S12_ctg_3077, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/217/915/GCF_000217915.1_genomic.fna.gz	90.99	9.000	NA-NA	HIGH	NA-NA	9	9.482	1019/19015	90.99	NZ_AFOZ01000047.1 Shewanella sp. HN-41 44_47, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/493/055/GCF_022493055.1_genomic.fna.gz	90.99	0.102	88.95-91.62	0.102	0.09-0.20	1	1.143	63/11897	84.45	NZ_CP092781.1 Staphylococcus roterodami strain Zoo-28 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	90.99	0.077	88.57-91.40	0.077	0.07-0.14	1	1.291	86/21226	83.72	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/274/595/GCF_001274595.1_genomic.fna.gz	90.98	0.318	90.20-91.65	0.318	0.25-0.41	1	1.255	310/20819	87.31	NZ_CP011010.1 Stenotrophomonas maltophilia strain ISMMS3 isolate Patient 2 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/000/612/485/GCA_000612485.1_genomic.fna.gz	90.96	0.135	89.40-92.78	0.135	0.06-0.23	1	1.353	102/14947	85.14	CP007494.1 Bordetella holmesii ATCC 51541, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/883/635/GCF_009883635.2_genomic.fna.gz	90.95	6.000	NA-NA	HIGH	NA-NA	6	5.924	1412/26699	90.95	NZ_CP026115.2 Pseudomonas putida strain W5 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/024/349/685/GCA_024349685.1_genomic.fna.gz	90.94	6.000	NA-NA	HIGH	NA-NA	6	5.942	1345/25503	90.94	AP025944.1 Pseudomonas sp. LRP2-20 DNA, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/472/875/GCF_023472875.1_genomic.fna.gz	90.94	0.130	88.35-91.67	0.130	0.11-0.29	1	2.304	69/9718	85.25	NZ_JAMDHR010000010.1 Neisseria perflava strain CCUG 17915 NODE_10_length_59262_cov_272.811946, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/006/739/205/GCF_006739205.1_genomic.fna.gz	90.93	1.000	NA-NA	LOW	NA-NA	1	1.000	452/8600	90.93	NZ_AP019720.1 Streptococcus mutans strain NBRC 13955 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	90.93	1.000	NA-NA	LOW	NA-NA	1	1.000	468/8919	90.93	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/368/065/GCF_000368065.1_genomic.fna.gz	90.92	0.241	89.86-91.97	0.241	0.17-0.36	1	1.155	200/17459	86.57	NZ_KB851195.1 Acinetobacter seifertii strain NIPH 973 acMai-supercont1.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/602/585/GCF_021602585.1_genomic.fna.gz	90.92	6.000	NA-NA	HIGH	NA-NA	6	5.907	1317/25212	90.92	NZ_BQIP01000001.1 Pseudomonas faucium strain BML-PP048 sequence01, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/920/705/GCF_023920705.1_genomic.fna.gz	90.92	0.125	89.11-92.83	0.125	0.06-0.22	1	1.200	110/17537	84.91	NZ_CP094657.1 Acinetobacter sp. XS-4 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/927/911/515/GCA_927911515.1_genomic.fna.gz	90.92	0.118	88.47-91.42	0.118	0.10-0.27	1	1.738	61/10295	84.75	CAKMQH010000001.1 TPA_asm: uncultured Neisseria sp. isolate ERR3827263_bin.1_metaWRAP_v1.1_MAG genome assembly, contig: ERZ4768160.49, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/097/235/GCF_003097235.1_genomic.fna.gz	90.91	6.000	NA-NA	HIGH	NA-NA	6	5.874	1384/26524	90.91	NZ_QEQQ01000001.1 Pseudomonas sp. CC120222-01a N430DRAFT_scaffold00001.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/353/845/GCF_004353845.1_genomic.fna.gz	90.90	0.074	88.56-91.40	0.074	0.06-0.16	1	1.151	86/22642	83.55	NZ_CP037864.1 Citrobacter arsenatis strain LY-1 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/815/675/GCA_001815675.1_genomic.fna.gz	90.88	0.125	88.73-92.29	0.125	0.08-0.25	1	1.312	77/11620	85.06	KV821453.1 Neisseria sp. HMSC065D04 genomic scaffold Scaffold0, whole genome shotgun sequence
