Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/002/386/445/GCA_002386445.1_genomic.fna.gz	90.89	0.775	90.52-91.24	0.775	0.67-0.90	1	1.435	642/22694	89.14	DGIR01000047.1 MAG TPA_asm: Pseudomonas sp. UBA4617 UBA4617_contig_1070, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/823/065/GCF_019823065.1_genomic.fna.gz	90.86	0.574	90.43-91.21	0.574	0.50-0.65	1	1.422	606/26641	88.51	NZ_CP081966.1 Pseudomonas mosselii strain DSM 17497 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/105/675/GCF_900105675.1_genomic.fna.gz	90.85	0.702	90.51-91.15	0.702	0.61-0.81	1	1.458	760/29031	88.91	NZ_LT629786.1 Pseudomonas synxantha strain LMG 2190 chromosome I
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/325/GCF_016406325.1_genomic.fna.gz	90.85	1.289	90.54-91.05	1.289	1.09-1.51	2	2.071	702/18711	89.95	NZ_CP066370.1 Shewanella putrefaciens strain ATCC 8071 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/883/635/GCF_009883635.2_genomic.fna.gz	90.82	0.656	90.42-91.15	0.656	0.56-0.76	1	1.423	660/26699	88.75	NZ_CP026115.2 Pseudomonas putida strain W5 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/320/245/GCF_001320245.1_genomic.fna.gz	90.81	0.701	90.39-91.08	0.701	0.63-0.81	1	1.515	691/26637	88.89	NZ_BCBA01000001.1 Pseudomonas sp. NBRC 111124, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/493/815/GCF_000493815.1_genomic.fna.gz	90.79	1.213	90.33-91.13	1.213	1.00-1.51	2	1.881	378/10529	89.82	NZ_AXUR01000001.1 Fusobacterium nucleatum W1481 Contig1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/112/505/GCF_002112505.1_genomic.fna.gz	90.77	0.744	90.40-91.11	0.744	0.64-0.87	1	1.546	689/25813	88.97	NZ_NEHW01000001.1 Pseudomonas sp. R28(2017) R28_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/296/165/GCF_009296165.1_genomic.fna.gz	90.77	0.676	90.30-91.16	0.676	0.56-0.79	1	1.584	623/25011	88.77	NZ_VUAZ01000001.1 Pseudomonas kitaguniensis strain MAFF 212408 MAFF212408_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/339/745/GCF_004339745.1_genomic.fna.gz	90.74	0.269	90.24-91.31	0.269	0.21-0.32	1	1.135	502/42429	86.66	NZ_SMGP01000001.1 Paraburkholderia sp. BL9I2N2 Ga0242546_11, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/900/762/515/GCA_900762515.1_genomic.fna.gz	90.71	0.511	90.08-91.16	0.511	0.41-0.62	1	1.326	439/22042	88.13	CAAFHA010000001.1 TPA_asm: uncultured Odoribacter sp., isolate HGM05329, WGS project CAAFHA010000000 data, contig: SRS144506_36_k99_68, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/283/765/GCF_023283765.1_genomic.fna.gz	90.68	1.378	90.41-90.86	1.378	1.18-1.56	2	2.178	765/20575	89.93	NZ_JAKILG010000001.1 Shewanella profunda strain DSM 15900 contig00001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/985/465/GCF_012985465.1_genomic.fna.gz	90.63	0.631	90.22-90.96	0.631	0.53-0.74	1	1.573	618/27215	88.51	NZ_JAAQWN010000010.1 Pseudomonas sp. WS 5079 10_181710_15.2042, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/282/535/GCF_000282535.1_genomic.fna.gz	90.63	0.662	90.21-90.93	0.662	0.58-0.80	1	1.515	590/25119	88.60	NZ_AKJC01000001.1 Pseudomonas sp. GM84 PMI38_contig2.2, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/024/349/685/GCA_024349685.1_genomic.fna.gz	90.63	0.712	90.28-90.95	0.712	0.63-0.84	1	1.438	626/25503	88.73	AP025944.1 Pseudomonas sp. LRP2-20 DNA, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/602/585/GCF_021602585.1_genomic.fna.gz	90.60	0.739	90.17-90.95	0.739	0.64-0.87	1	1.523	631/25212	88.78	NZ_BQIP01000001.1 Pseudomonas faucium strain BML-PP048 sequence01, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/305/GCF_016406305.1_genomic.fna.gz	90.58	1.199	90.27-90.90	1.199	0.99-1.39	2	2.037	644/19517	89.58	NZ_CP066369.1 Shewanella putrefaciens strain CGMCC-1.6515 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/145/GCF_016406145.1_genomic.fna.gz	90.58	0.641	90.12-90.95	0.641	0.55-0.76	1	1.431	555/24814	88.46	NZ_CP066306.1 Pseudomonas putida strain BR-PH17 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/025/705/GCF_002025705.1_genomic.fna.gz	90.55	0.730	90.15-90.80	0.730	0.65-0.85	1	1.457	630/25967	88.70	NZ_CP018846.1 Pseudomonas putida strain AA7 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/008/369/935/GCF_008369935.1_genomic.fna.gz	90.51	0.112	89.34-91.82	0.112	0.06-0.16	1	1.107	233/46598	84.29	NZ_VTUZ01000001.1 Paraburkholderia panacisoli strain DCY113 contig1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/739/065/GCF_000739065.1_genomic.fna.gz	90.51	4.000	NA-NA	HIGH	NA-NA	4	4.796	313/6890	90.51	NZ_CP009149.1 Methanocaldococcus bathoardescens strain JH146 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/925/675/GCF_016925675.1_genomic.fna.gz	90.48	0.635	90.13-90.82	0.635	0.56-0.74	1	1.466	567/26341	88.35	NZ_CP070506.1 Pseudomonas sp. SDM007 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/697/105/GCF_014697105.1_genomic.fna.gz	90.48	0.204	89.48-91.71	0.204	0.13-0.28	1	1.148	216/24969	85.79	NZ_JACJRF010000001.1 Anabaena subtropica FACHB-260 contig1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/765/GCF_013386765.1_genomic.fna.gz	90.48	0.825	90.17-90.68	0.825	0.72-0.95	1	1.588	781/30341	88.86	NZ_JACARE010000001.1 Pseudomonas yamanorum strain IPO3780 IPO_3780_S49_L003_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/097/235/GCF_003097235.1_genomic.fna.gz	90.46	0.753	90.04-90.75	0.753	0.65-0.91	1	1.444	638/26524	88.67	NZ_QEQQ01000001.1 Pseudomonas sp. CC120222-01a N430DRAFT_scaffold00001.1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/002/025/GCF_003002025.1_genomic.fna.gz	90.46	0.294	89.82-91.03	0.294	0.22-0.36	1	1.173	440/37683	86.63	NZ_PVZB01000001.1 Paraburkholderia sp. BL25I1N1 Ga0139058_101, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/035/GCF_014269035.2_genomic.fna.gz	90.45	0.754	90.09-90.78	0.754	0.64-0.90	1	1.542	587/24280	88.69	NZ_JABWRP020000001.1 Pseudomonas vlassakiae strain RW4S2 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/689/525/GCF_012689525.1_genomic.fna.gz	90.45	0.266	89.77-91.09	0.266	0.21-0.33	1	1.136	472/44461	86.36	NZ_CP051514.1 Paraburkholderia aromaticivorans strain AR20-38 chromosome 1, complete sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/204/795/GCF_002204795.1_genomic.fna.gz	90.42	0.782	90.08-90.70	0.782	0.68-0.90	1	1.542	697/28580	88.71	NZ_NIXO01000001.1 Pseudomonas sp. K2I15 contig001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/275/GCF_007858275.1_genomic.fna.gz	90.42	0.723	90.01-90.68	0.723	0.63-0.83	1	1.578	635/27457	88.56	NZ_VFEV01000099.1 Pseudomonas proteolytica strain DSM 15321 100_572_25.9371, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/025/525/GCF_000025525.1_genomic.fna.gz	90.41	4.000	NA-NA	HIGH	NA-NA	4	4.713	327/7444	90.41	NC_013887.1 Methanocaldococcus sp. FS406-22, complete sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/874/965/GCF_002874965.1_genomic.fna.gz	90.41	0.751	90.08-90.66	0.751	0.67-0.87	1	1.480	692/29433	88.61	NZ_CP025624.1 Pseudomonas sp. NC02 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/080/685/GCF_005080685.1_genomic.fna.gz	90.37	0.623	89.92-90.72	0.623	0.52-0.73	1	1.444	577/28281	88.20	NZ_CP039371.1 Pseudomonas putida strain 1290 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/268/455/GCF_014268455.2_genomic.fna.gz	90.36	0.724	90.00-90.61	0.724	0.63-0.83	1	1.490	586/25890	88.50	NZ_CP077085.1 Pseudomonas shahriarae strain SWRI52 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/952/855/GCF_001952855.1_genomic.fna.gz	90.35	0.731	90.03-90.63	0.731	0.64-0.84	1	1.546	685/30041	88.52	NZ_LPNO01000001.1 Pseudomonas sp. ATCC PTA-122608 scaffold_0, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/285/GCF_007858285.1_genomic.fna.gz	90.29	0.727	89.83-90.62	0.727	0.63-0.86	1	1.598	572/25694	88.45	NZ_VFIL01000010.1 Pseudomonas brenneri strain DSM 15294 10_256788_39.1869, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/002/878/215/GCA_002878215.1_genomic.fna.gz	90.26	0.494	89.33-91.16	0.494	0.34-0.70	1	1.340	103/6233	87.60	PNJC01000010.1 MAG: Hydrogenobaculum sp. isolate ARK-05 NODE_1021_length_7802_cov_10.3543, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/730/665/GCF_000730665.1_genomic.fna.gz	90.24	0.767	89.82-90.51	0.767	0.66-0.93	1	1.538	522/22980	88.51	NZ_BBIV01000097.1 Pseudomonas plecoglossicida NBRC 103162 = DSM 15088 strain NBRC 103162, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/205/GCF_014269205.2_genomic.fna.gz	90.22	0.769	89.84-90.52	0.769	0.65-0.90	1	1.459	586/26166	88.47	NZ_JABWRY020000001.1 Pseudomonas kermanshahensis strain SWRI100 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/935/715/GCF_012935715.1_genomic.fna.gz	90.20	0.808	89.82-90.47	0.808	0.70-0.93	1	1.485	713/31042	88.54	NZ_CP052860.1 Pseudomonas sp. ADAK13 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/825/GCF_013386825.1_genomic.fna.gz	90.17	0.798	89.85-90.42	0.798	0.69-0.93	1	1.581	707/31168	88.50	NZ_JACARC010000001.1 Pseudomonas sp. IPO3778 IPO_3778_S47_L003_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/731/675/GCF_000731675.1_genomic.fna.gz	90.16	0.752	89.83-90.47	0.752	0.66-0.87	1	1.488	553/25543	88.37	NZ_JMIT01000001.1 Pseudomonas capeferrum strain WCS358 WCS358-Sc1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/602/025/GCF_021602025.1_genomic.fna.gz	90.16	0.743	89.85-90.47	0.743	0.65-0.85	1	1.539	588/27286	88.36	NZ_BQHW01000001.1 Pseudomonas ceruminis strain BML-PP028 sequence001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/105/735/GCF_900105735.1_genomic.fna.gz	90.15	0.802	89.82-90.40	0.802	0.71-0.93	1	1.470	677/30076	88.48	NZ_LT629793.1 Pseudomonas yamanorum strain LMG 27247 chromosome I
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/900/757/715/GCA_900757715.1_genomic.fna.gz	90.14	0.496	89.36-90.92	0.496	0.37-0.68	1	1.290	176/11025	87.51	CAAEOZ010000001.1 TPA_asm: uncultured Veillonella sp., isolate HGM14188, WGS project CAAEOZ010000000 data, contig: ERS537359_13_k99_174, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/983/165/GCF_001983165.1_genomic.fna.gz	90.12	0.698	89.75-90.48	0.698	0.59-0.82	1	1.644	567/27814	88.20	NZ_MNPU01000100.1 Pseudomonas gessardii strain DSM 17152 100_3095_161.398, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/269/035/GCF_003269035.1_genomic.fna.gz	90.07	0.204	89.26-91.18	0.204	0.13-0.27	1	1.148	257/34537	85.38	NZ_QLTK01000001.1 Paraburkholderia bryophila strain LMG 23644 Ga0139076_101, whole genome shotgun sequence
